orderid,customerid,employeeid,employee,orderdate,orderyear,duedate,shippeddate,saleamount,productid,unitprice,quantity,percentdiscount
10757,SAVEA,6,Michael Suyama,11/27/20,2020,12/25/20,12/15/20,385,59,55,7,0
10757,SAVEA,6,Michael Suyama,11/27/20,2020,12/25/20,12/15/20,1479,62,49.3,30,0
10757,SAVEA,6,Michael Suyama,11/27/20,2020,12/25/20,12/15/20,798,64,33.25,24,0
10758,RICSU,3,Janet Leverling,11/28/20,2020,12/26/20,12/4/20,624.6,26,31.23,20,0
10758,RICSU,3,Janet Leverling,11/28/20,2020,12/26/20,12/4/20,420,52,7,60,0
10758,RICSU,3,Janet Leverling,11/28/20,2020,12/26/20,12/4/20,600,70,15,40,0
10759,ANATR,3,Janet Leverling,11/28/20,2020,12/26/20,12/12/20,320,32,32,10,0
10760,MAISD,4,Margaret Peacock,12/1/20,2020,12/29/20,12/10/20,168,25,14,12,25
10760,MAISD,4,Margaret Peacock,12/1/20,2020,12/29/20,12/10/20,1756,27,43.9,40,0
10760,MAISD,4,Margaret Peacock,12/1/20,2020,12/29/20,12/10/20,1380,43,46,30,25
10761,RATTC,5,Steven Buchanan,12/2/20,2020,12/30/20,12/8/20,490,25,14,35,25
10761,RATTC,5,Steven Buchanan,12/2/20,2020,12/30/20,12/8/20,139.5,75,7.75,18,0
10762,FOLKO,3,Janet Leverling,12/2/20,2020,12/30/20,12/9/20,288,39,18,16,0
10762,FOLKO,3,Janet Leverling,12/2/20,2020,12/30/20,12/9/20,285,47,9.5,30,0
10762,FOLKO,3,Janet Leverling,12/2/20,2020,12/30/20,12/9/20,1484,51,53,28,0
10762,FOLKO,3,Janet Leverling,12/2/20,2020,12/30/20,12/9/20,2280,56,38,60,0
10763,FOLIG,3,Janet Leverling,12/3/20,2020,12/31/20,12/8/20,400,21,10,40,0
10763,FOLIG,3,Janet Leverling,12/3/20,2020,12/31/20,12/8/20,126,22,21,6,0
10763,FOLIG,3,Janet Leverling,12/3/20,2020,12/31/20,12/8/20,90,24,4.5,20,0
10764,ERNSH,6,Michael Suyama,12/3/20,2020,12/31/20,12/8/20,200,3,10,20,10
10764,ERNSH,6,Michael Suyama,12/3/20,2020,12/31/20,12/8/20,2340,39,18,130,10
10765,QUICK,3,Janet Leverling,12/4/20,2020,1/1/21,12/9/20,1684,65,21.05,80,10
10766,OTTIK,4,Margaret Peacock,12/5/20,2020,1/2/21,12/9/20,760,2,19,40,0
10766,OTTIK,4,Margaret Peacock,12/5/20,2020,1/2/21,12/9/20,1050,7,30,35,0
10766,OTTIK,4,Margaret Peacock,12/5/20,2020,1/2/21,12/9/20,500,68,12.5,40,0
10767,SUPRD,4,Margaret Peacock,12/5/20,2020,1/2/21,12/15/20,28,42,14,2,0
10768,AROUT,3,Janet Leverling,12/8/20,2020,1/5/21,12/15/20,84,22,21,4,0
10768,AROUT,3,Janet Leverling,12/8/20,2020,1/5/21,12/15/20,625,31,12.5,50,0
10768,AROUT,3,Janet Leverling,12/8/20,2020,1/5/21,12/15/20,510,60,34,15,0
10768,AROUT,3,Janet Leverling,12/8/20,2020,1/5/21,12/15/20,258,71,21.5,12,0
10769,VAFFE,3,Janet Leverling,12/8/20,2020,1/5/21,12/12/20,289.5,41,9.65,30,5
10769,VAFFE,3,Janet Leverling,12/8/20,2020,1/5/21,12/12/20,105,52,7,15,5
10769,VAFFE,3,Janet Leverling,12/8/20,2020,1/5/21,12/12/20,570,61,28.5,20,0
10769,VAFFE,3,Janet Leverling,12/8/20,2020,1/5/21,12/12/20,739.5,62,49.3,15,0
10770,HANAR,8,Laura Callahan,12/9/20,2020,1/6/21,12/17/20,315,11,21,15,25
10771,ERNSH,9,Anne Dodsworth,12/10/20,2020,1/7/21,1/2/21,344,71,21.5,16,0
10772,LEHMS,3,Janet Leverling,12/10/20,2020,1/7/21,12/19/20,2228.22,29,123.79,18,0
10772,LEHMS,3,Janet Leverling,12/10/20,2020,1/7/21,12/19/20,1375,59,55,25,0
10773,ERNSH,1,Nancy Davolio,12/11/20,2020,1/8/21,12/16/20,1287,17,39,33,0
10773,ERNSH,1,Nancy Davolio,12/11/20,2020,1/8/21,12/16/20,875,31,12.5,70,20
10773,ERNSH,1,Nancy Davolio,12/11/20,2020,1/8/21,12/16/20,54.25,75,7.75,7,20
10774,FOLKO,4,Margaret Peacock,12/11/20,2020,12/25/20,12/12/20,25,31,12.5,2,25
10774,FOLKO,4,Margaret Peacock,12/11/20,2020,12/25/20,12/12/20,850,66,17,50,0
10775,THECR,7,Robert King,12/12/20,2020,1/9/21,12/26/20,186,10,31,6,0
10775,THECR,7,Robert King,12/12/20,2020,1/9/21,12/26/20,42,67,14,3,0
10776,ERNSH,1,Nancy Davolio,12/15/20,2020,1/12/21,12/18/20,200,31,12.5,16,5
10776,ERNSH,1,Nancy Davolio,12/15/20,2020,1/12/21,12/18/20,168,42,14,12,5
10776,ERNSH,1,Nancy Davolio,12/15/20,2020,1/12/21,12/18/20,256.5,45,9.5,27,5
10776,ERNSH,1,Nancy Davolio,12/15/20,2020,1/12/21,12/18/20,6360,51,53,120,5
10777,GOURL,7,Robert King,12/15/20,2020,12/29/20,1/21/21,280,42,14,20,20
10778,BERGS,3,Janet Leverling,12/16/20,2020,1/13/21,12/24/20,96.5,41,9.65,10,0
10779,MORGK,3,Janet Leverling,12/16/20,2020,1/13/21,1/14/21,349,16,17.45,20,0
10779,MORGK,3,Janet Leverling,12/16/20,2020,1/13/21,1/14/21,986,62,49.3,20,0
10780,LILAS,2,Andrew Fuller,12/16/20,2020,12/30/20,12/25/20,525,70,15,35,0
10780,LILAS,2,Andrew Fuller,12/16/20,2020,12/30/20,12/25/20,195,77,13,15,0
10781,WARTH,2,Andrew Fuller,12/17/20,2020,1/14/21,12/19/20,22.35,54,7.45,3,20
10781,WARTH,2,Andrew Fuller,12/17/20,2020,1/14/21,12/19/20,760,56,38,20,20
10781,WARTH,2,Andrew Fuller,12/17/20,2020,1/14/21,12/19/20,350,74,10,35,0
10782,CACTU,9,Anne Dodsworth,12/17/20,2020,1/14/21,12/22/20,12.5,31,12.5,1,0
10783,HANAR,4,Margaret Peacock,12/18/20,2020,1/15/21,12/19/20,125,31,12.5,10,0
10783,HANAR,4,Margaret Peacock,12/18/20,2020,1/15/21,12/19/20,1317.5,38,263.5,5,0
10784,MAGAA,4,Margaret Peacock,12/18/20,2020,1/15/21,12/22/20,570,36,19,30,0
10784,MAGAA,4,Margaret Peacock,12/18/20,2020,1/15/21,12/22/20,36,39,18,2,15
10784,MAGAA,4,Margaret Peacock,12/18/20,2020,1/15/21,12/22/20,1044,72,34.8,30,15
10785,GROSR,1,Nancy Davolio,12/18/20,2020,1/15/21,12/24/20,310,10,31,10,0
10785,GROSR,1,Nancy Davolio,12/18/20,2020,1/15/21,12/24/20,77.5,75,7.75,10,0
10786,QUEEN,8,Laura Callahan,12/19/20,2020,1/16/21,12/23/20,1200,8,40,30,20
10786,QUEEN,8,Laura Callahan,12/19/20,2020,1/16/21,12/23/20,388.35,30,25.89,15,20
10786,QUEEN,8,Laura Callahan,12/19/20,2020,1/16/21,12/23/20,325.5,75,7.75,42,20
10787,LAMAI,2,Andrew Fuller,12/19/20,2020,1/2/21,12/26/20,285,2,19,15,5
10787,LAMAI,2,Andrew Fuller,12/19/20,2020,1/2/21,12/26/20,2475.8,29,123.79,20,5
10788,QUICK,1,Nancy Davolio,12/22/20,2020,1/19/21,1/19/21,460,19,9.2,50,5
10788,QUICK,1,Nancy Davolio,12/22/20,2020,1/19/21,1/19/21,310,75,7.75,40,5
10789,FOLIG,1,Nancy Davolio,12/22/20,2020,1/19/21,12/31/20,1875,18,62.5,30,0
10789,FOLIG,1,Nancy Davolio,12/22/20,2020,1/19/21,12/31/20,270,35,18,15,0
10789,FOLIG,1,Nancy Davolio,12/22/20,2020,1/19/21,12/31/20,1317,63,43.9,30,0
10789,FOLIG,1,Nancy Davolio,12/22/20,2020,1/19/21,12/31/20,225,68,12.5,18,0
10790,GOURL,6,Michael Suyama,12/22/20,2020,1/19/21,12/26/20,90,7,30,3,15
10790,GOURL,6,Michael Suyama,12/22/20,2020,1/19/21,12/26/20,760,56,38,20,15
10791,FRANK,6,Michael Suyama,12/23/20,2020,1/20/21,1/1/21,1733.06,29,123.79,14,5
10791,FRANK,6,Michael Suyama,12/23/20,2020,1/20/21,1/1/21,193,41,9.65,20,5
10792,WOLZA,1,Nancy Davolio,12/23/20,2020,1/20/21,12/31/20,190,2,19,10,0
10792,WOLZA,1,Nancy Davolio,12/23/20,2020,1/20/21,12/31/20,22.35,54,7.45,3,0
10792,WOLZA,1,Nancy Davolio,12/23/20,2020,1/20/21,12/31/20,187.5,68,12.5,15,0
10793,AROUT,3,Janet Leverling,12/24/20,2020,1/21/21,1/8/21,135.1,41,9.65,14,0
10793,AROUT,3,Janet Leverling,12/24/20,2020,1/21/21,1/8/21,56,52,7,8,0
10794,QUEDE,6,Michael Suyama,12/24/20,2020,1/21/21,1/2/21,348.75,14,23.25,15,20
10794,QUEDE,6,Michael Suyama,12/24/20,2020,1/21/21,1/2/21,44.7,54,7.45,6,20
10795,ERNSH,8,Laura Callahan,12/24/20,2020,1/21/21,1/20/21,1134.25,16,17.45,65,0
10795,ERNSH,8,Laura Callahan,12/24/20,2020,1/21/21,1/20/21,1365,17,39,35,25
10796,HILAA,3,Janet Leverling,12/25/20,2020,1/22/21,1/14/21,655.83,26,31.23,21,20
10796,HILAA,3,Janet Leverling,12/25/20,2020,1/22/21,1/14/21,194.5,44,19.45,10,0
10796,HILAA,3,Janet Leverling,12/25/20,2020,1/22/21,1/14/21,1163.75,64,33.25,35,20
10796,HILAA,3,Janet Leverling,12/25/20,2020,1/22/21,1/14/21,864,69,36,24,20
10797,DRACD,7,Robert King,12/25/20,2020,1/22/21,1/5/21,420,11,21,20,0
10798,ISLAT,2,Andrew Fuller,12/26/20,2020,1/23/21,1/5/21,98.6,62,49.3,2,0
10798,ISLAT,2,Andrew Fuller,12/26/20,2020,1/23/21,1/5/21,348,72,34.8,10,0
10799,KOENE,9,Anne Dodsworth,12/26/20,2020,2/6/21,1/5/21,120,13,6,20,15
10799,KOENE,9,Anne Dodsworth,12/26/20,2020,2/6/21,1/5/21,90,24,4.5,20,15
10799,KOENE,9,Anne Dodsworth,12/26/20,2020,2/6/21,1/5/21,1375,59,55,25,0
10800,SEVES,1,Nancy Davolio,12/26/20,2020,1/23/21,1/5/21,1050,11,21,50,10
10800,SEVES,1,Nancy Davolio,12/26/20,2020,1/23/21,1/5/21,530,51,53,10,10
10800,SEVES,1,Nancy Davolio,12/26/20,2020,1/23/21,1/5/21,52.15,54,7.45,7,10
10801,BOLID,4,Margaret Peacock,12/29/20,2020,1/26/21,12/31/20,1560,17,39,40,25
10801,BOLID,4,Margaret Peacock,12/29/20,2020,1/26/21,12/31/20,2475.8,29,123.79,20,25
10802,SIMOB,4,Margaret Peacock,12/29/20,2020,1/26/21,1/2/21,647.25,30,25.89,25,25
10802,SIMOB,4,Margaret Peacock,12/29/20,2020,1/26/21,1/2/21,1590,51,53,30,25
10802,SIMOB,4,Margaret Peacock,12/29/20,2020,1/26/21,1/2/21,1440,55,24,60,25
10802,SIMOB,4,Margaret Peacock,12/29/20,2020,1/26/21,1/2/21,246.5,62,49.3,5,25
10803,WELLI,4,Margaret Peacock,12/30/20,2020,1/27/21,1/6/21,220.8,19,9.2,24,5
10803,WELLI,4,Margaret Peacock,12/30/20,2020,1/27/21,1/6/21,210,25,14,15,5
10803,WELLI,4,Margaret Peacock,12/30/20,2020,1/27/21,1/6/21,825,59,55,15,5
10804,SEVES,6,Michael Suyama,12/30/20,2020,1/27/21,1/7/21,1116,10,31,36,0
10804,SEVES,6,Michael Suyama,12/30/20,2020,1/27/21,1/7/21,1094.4,28,45.6,24,0
10804,SEVES,6,Michael Suyama,12/30/20,2020,1/27/21,1/7/21,80,49,20,4,15
10805,THEBI,2,Andrew Fuller,12/30/20,2020,1/27/21,1/9/21,140,34,14,10,0
10805,THEBI,2,Andrew Fuller,12/30/20,2020,1/27/21,1/9/21,2635,38,263.5,10,0
10806,VICTE,3,Janet Leverling,12/31/20,2020,1/28/21,1/5/21,380,2,19,20,25
10806,VICTE,3,Janet Leverling,12/31/20,2020,1/28/21,1/5/21,42.1,65,21.05,2,0
10806,VICTE,3,Janet Leverling,12/31/20,2020,1/28/21,1/5/21,150,74,10,15,25
10807,FRANS,4,Margaret Peacock,12/31/20,2020,1/28/21,1/30/21,18.4,40,18.4,1,0
10808,OLDWO,2,Andrew Fuller,1/1/21,2021,1/29/21,1/9/21,760,56,38,20,15
10808,OLDWO,2,Andrew Fuller,1/1/21,2021,1/29/21,1/9/21,900,76,18,50,15
10809,WELLI,7,Robert King,1/1/21,2021,1/29/21,1/7/21,140,52,7,20,0
10810,LAUGB,2,Andrew Fuller,1/1/21,2021,1/29/21,1/7/21,42,13,6,7,0
10810,LAUGB,2,Andrew Fuller,1/1/21,2021,1/29/21,1/7/21,70,25,14,5,0
10810,LAUGB,2,Andrew Fuller,1/1/21,2021,1/29/21,1/7/21,75,70,15,5,0
10811,LINOD,8,Laura Callahan,1/2/21,2021,1/30/21,1/8/21,138,19,9.2,15,0
10811,LINOD,8,Laura Callahan,1/2/21,2021,1/30/21,1/8/21,162,23,9,18,0
10811,LINOD,8,Laura Callahan,1/2/21,2021,1/30/21,1/8/21,552,40,18.4,30,0
10812,REGGC,5,Steven Buchanan,1/2/21,2021,1/30/21,1/12/21,200,31,12.5,16,10
10812,REGGC,5,Steven Buchanan,1/2/21,2021,1/30/21,1/12/21,1392,72,34.8,40,10
10812,REGGC,5,Steven Buchanan,1/2/21,2021,1/30/21,1/12/21,260,77,13,20,0
10813,RICAR,1,Nancy Davolio,1/5/21,2021,2/2/21,1/9/21,228,2,19,12,20
10813,RICAR,1,Nancy Davolio,1/5/21,2021,2/2/21,1/9/21,420,46,12,35,0
10814,VICTE,3,Janet Leverling,1/5/21,2021,2/2/21,1/14/21,193,41,9.65,20,0
10814,VICTE,3,Janet Leverling,1/5/21,2021,2/2/21,1/14/21,920,43,46,20,15
10814,VICTE,3,Janet Leverling,1/5/21,2021,2/2/21,1/14/21,102,48,12.75,8,15
10814,VICTE,3,Janet Leverling,1/5/21,2021,2/2/21,1/14/21,855,61,28.5,30,15
10815,SAVEA,2,Andrew Fuller,1/5/21,2021,2/2/21,1/14/21,40,33,2.5,16,0
10816,GREAL,4,Margaret Peacock,1/6/21,2021,2/3/21,2/4/21,7905,38,263.5,30,5
10816,GREAL,4,Margaret Peacock,1/6/21,2021,2/3/21,2/4/21,986,62,49.3,20,5
10817,KOENE,3,Janet Leverling,1/6/21,2021,1/20/21,1/13/21,1249.2,26,31.23,40,15
10817,KOENE,3,Janet Leverling,1/6/21,2021,1/20/21,1/13/21,7905,38,263.5,30,0
10817,KOENE,3,Janet Leverling,1/6/21,2021,1/20/21,1/13/21,1104,40,18.4,60,15
10817,KOENE,3,Janet Leverling,1/6/21,2021,1/20/21,1/13/21,1232.5,62,49.3,25,15
10818,MAGAA,7,Robert King,1/7/21,2021,2/4/21,1/12/21,640,32,32,20,0
10818,MAGAA,7,Robert King,1/7/21,2021,2/4/21,1/12/21,193,41,9.65,20,0
10819,CACTU,2,Andrew Fuller,1/7/21,2021,2/4/21,1/16/21,322,43,46,7,0
10819,CACTU,2,Andrew Fuller,1/7/21,2021,2/4/21,1/16/21,155,75,7.75,20,0
10820,RATTC,3,Janet Leverling,1/7/21,2021,2/4/21,1/13/21,1140,56,38,30,0
10821,SPLIR,1,Nancy Davolio,1/8/21,2021,2/5/21,1/15/21,360,35,18,20,0
10821,SPLIR,1,Nancy Davolio,1/8/21,2021,2/5/21,1/15/21,318,51,53,6,0
10822,TRAIH,6,Michael Suyama,1/8/21,2021,2/5/21,1/16/21,147.9,62,49.3,3,0
10822,TRAIH,6,Michael Suyama,1/8/21,2021,2/5/21,1/16/21,90,70,15,6,0
10823,LILAS,5,Steven Buchanan,1/9/21,2021,2/6/21,1/13/21,420,11,21,20,10
10823,LILAS,5,Steven Buchanan,1/9/21,2021,2/6/21,1/13/21,292.5,57,19.5,15,0
10823,LILAS,5,Steven Buchanan,1/9/21,2021,2/6/21,1/13/21,2200,59,55,40,10
10823,LILAS,5,Steven Buchanan,1/9/21,2021,2/6/21,1/13/21,195,77,13,15,10
10824,FOLKO,8,Laura Callahan,1/9/21,2021,2/6/21,1/30/21,115.8,41,9.65,12,0
10824,FOLKO,8,Laura Callahan,1/9/21,2021,2/6/21,1/30/21,135,70,15,9,0
10825,DRACD,1,Nancy Davolio,1/9/21,2021,2/6/21,1/14/21,374.76,26,31.23,12,0
10825,DRACD,1,Nancy Davolio,1/9/21,2021,2/6/21,1/14/21,656,53,32.8,20,0
10826,BLONP,6,Michael Suyama,1/12/21,2021,2/9/21,2/6/21,437.5,31,12.5,35,0
10826,BLONP,6,Michael Suyama,1/12/21,2021,2/9/21,2/6/21,292.5,57,19.5,15,0
10827,BONAP,1,Nancy Davolio,1/12/21,2021,1/26/21,2/6/21,465,10,31,15,0
10827,BONAP,1,Nancy Davolio,1/12/21,2021,1/26/21,2/6/21,378,39,18,21,0
10828,RANCH,9,Anne Dodsworth,1/13/21,2021,1/27/21,2/4/21,405,20,81,5,0
10828,RANCH,9,Anne Dodsworth,1/13/21,2021,1/27/21,2/4/21,527,38,263.5,2,0
10829,ISLAT,9,Anne Dodsworth,1/13/21,2021,2/10/21,1/23/21,190,2,19,10,0
10829,ISLAT,9,Anne Dodsworth,1/13/21,2021,2/10/21,1/23/21,800,8,40,20,0
10829,ISLAT,9,Anne Dodsworth,1/13/21,2021,2/10/21,1/23/21,60,13,6,10,0
10829,ISLAT,9,Anne Dodsworth,1/13/21,2021,2/10/21,1/23/21,714,60,34,21,0
10830,TRADH,4,Margaret Peacock,1/13/21,2021,2/24/21,1/21/21,150,6,25,6,0
10830,TRADH,4,Margaret Peacock,1/13/21,2021,2/24/21,1/21/21,504,39,18,28,0
10830,TRADH,4,Margaret Peacock,1/13/21,2021,2/24/21,1/21/21,1020,60,34,30,0
10830,TRADH,4,Margaret Peacock,1/13/21,2021,2/24/21,1/21/21,300,68,12.5,24,0
10831,SANTG,3,Janet Leverling,1/14/21,2021,2/11/21,1/23/21,18.4,19,9.2,2,0
10831,SANTG,3,Janet Leverling,1/14/21,2021,2/11/21,1/23/21,144,35,18,8,0
10831,SANTG,3,Janet Leverling,1/14/21,2021,2/11/21,1/23/21,2108,38,263.5,8,0
10831,SANTG,3,Janet Leverling,1/14/21,2021,2/11/21,1/23/21,414,43,46,9,0
10832,LAMAI,2,Andrew Fuller,1/14/21,2021,2/11/21,1/19/21,18,13,6,3,20
10832,LAMAI,2,Andrew Fuller,1/14/21,2021,2/11/21,1/19/21,140,25,14,10,20
10832,LAMAI,2,Andrew Fuller,1/14/21,2021,2/11/21,1/19/21,311.2,44,19.45,16,20
10832,LAMAI,2,Andrew Fuller,1/14/21,2021,2/11/21,1/19/21,99.75,64,33.25,3,0
10833,OTTIK,6,Michael Suyama,1/15/21,2021,2/12/21,1/23/21,600,7,30,20,10
10833,OTTIK,6,Michael Suyama,1/15/21,2021,2/12/21,1/23/21,112.5,31,12.5,9,10
10833,OTTIK,6,Michael Suyama,1/15/21,2021,2/12/21,1/23/21,295.2,53,32.8,9,10
10834,TRADH,1,Nancy Davolio,1/15/21,2021,2/12/21,1/19/21,990.32,29,123.79,8,5
10834,TRADH,1,Nancy Davolio,1/15/21,2021,2/12/21,1/19/21,517.8,30,25.89,20,5
10835,ALFKI,1,Nancy Davolio,1/15/21,2021,2/12/21,1/21/21,825,59,55,15,0
10835,ALFKI,1,Nancy Davolio,1/15/21,2021,2/12/21,1/21/21,26,77,13,2,20
10836,ERNSH,7,Robert King,1/16/21,2021,2/13/21,1/21/21,1092,22,21,52,0
10836,ERNSH,7,Robert King,1/16/21,2021,2/13/21,1/21/21,108,35,18,6,0
10836,ERNSH,7,Robert King,1/16/21,2021,2/13/21,1/21/21,468,57,19.5,24,0
10836,ERNSH,7,Robert King,1/16/21,2021,2/13/21,1/21/21,2040,60,34,60,0
10836,ERNSH,7,Robert King,1/16/21,2021,2/13/21,1/21/21,997.5,64,33.25,30,0
10837,BERGS,9,Anne Dodsworth,1/16/21,2021,2/13/21,1/23/21,36,13,6,6,0
10837,BERGS,9,Anne Dodsworth,1/16/21,2021,2/13/21,1/23/21,460,40,18.4,25,0
10837,BERGS,9,Anne Dodsworth,1/16/21,2021,2/13/21,1/23/21,380,47,9.5,40,25
10837,BERGS,9,Anne Dodsworth,1/16/21,2021,2/13/21,1/23/21,378,76,18,21,25
10838,LINOD,3,Janet Leverling,1/19/21,2021,2/16/21,1/23/21,72,1,18,4,25
10838,LINOD,3,Janet Leverling,1/19/21,2021,2/16/21,1/23/21,1562.5,18,62.5,25,25
10838,LINOD,3,Janet Leverling,1/19/21,2021,2/16/21,1/23/21,950,36,19,50,25
10839,TRADH,3,Janet Leverling,1/19/21,2021,2/16/21,1/22/21,397.5,58,13.25,30,10
10839,TRADH,3,Janet Leverling,1/19/21,2021,2/16/21,1/22/21,522,72,34.8,15,10
10840,LINOD,4,Margaret Peacock,1/19/21,2021,3/2/21,2/16/21,84,25,14,6,20
10840,LINOD,4,Margaret Peacock,1/19/21,2021,3/2/21,2/16/21,180,39,18,10,20
10841,SUPRD,5,Steven Buchanan,1/20/21,2021,2/17/21,1/29/21,496,10,31,16,0
10841,SUPRD,5,Steven Buchanan,1/20/21,2021,2/17/21,1/29/21,1140,56,38,30,0
10841,SUPRD,5,Steven Buchanan,1/20/21,2021,2/17/21,1/29/21,2750,59,55,50,0
10841,SUPRD,5,Steven Buchanan,1/20/21,2021,2/17/21,1/29/21,195,77,13,15,0
10842,TORTU,1,Nancy Davolio,1/20/21,2021,2/17/21,1/29/21,315,11,21,15,0
10842,TORTU,1,Nancy Davolio,1/20/21,2021,2/17/21,1/29/21,230,43,46,5,0
10842,TORTU,1,Nancy Davolio,1/20/21,2021,2/17/21,1/29/21,250,68,12.5,20,0
10842,TORTU,1,Nancy Davolio,1/20/21,2021,2/17/21,1/29/21,180,70,15,12,0
10843,VICTE,4,Margaret Peacock,1/21/21,2021,2/18/21,1/26/21,212,51,53,4,25
10844,PICCO,8,Laura Callahan,1/21/21,2021,2/18/21,1/26/21,735,22,21,35,0
10845,QUICK,8,Laura Callahan,1/21/21,2021,2/4/21,1/30/21,630,23,9,70,10
10845,QUICK,8,Laura Callahan,1/21/21,2021,2/4/21,1/30/21,450,35,18,25,10
10845,QUICK,8,Laura Callahan,1/21/21,2021,2/4/21,1/30/21,588,42,14,42,10
10845,QUICK,8,Laura Callahan,1/21/21,2021,2/4/21,1/30/21,795,58,13.25,60,10
10845,QUICK,8,Laura Callahan,1/21/21,2021,2/4/21,1/30/21,1596,64,33.25,48,0
10846,SUPRD,2,Andrew Fuller,1/22/21,2021,3/5/21,1/23/21,462,4,22,21,0
10846,SUPRD,2,Andrew Fuller,1/22/21,2021,3/5/21,1/23/21,450,70,15,30,0
10846,SUPRD,2,Andrew Fuller,1/22/21,2021,3/5/21,1/23/21,200,74,10,20,0
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,1440,1,18,80,20
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,110.4,19,9.2,12,20
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,1560,37,26,60,20
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,342,45,9.5,36,20
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,1530,60,34,45,20
10847,SAVEA,4,Margaret Peacock,1/22/21,2021,2/5/21,2/10/21,1182.5,71,21.5,55,20
10848,CONSH,7,Robert King,1/23/21,2021,2/20/21,1/29/21,640.5,5,21.35,30,0
10848,CONSH,7,Robert King,1/23/21,2021,2/20/21,1/29/21,291,9,97,3,0
10849,KOENE,9,Anne Dodsworth,1/23/21,2021,2/20/21,1/30/21,490,3,10,49,0
10849,KOENE,9,Anne Dodsworth,1/23/21,2021,2/20/21,1/30/21,562.14,26,31.23,18,15
10850,VICTE,1,Nancy Davolio,1/23/21,2021,3/6/21,1/30/21,280,25,14,20,15
10850,VICTE,1,Nancy Davolio,1/23/21,2021,3/6/21,1/30/21,10,33,2.5,4,15
10850,VICTE,1,Nancy Davolio,1/23/21,2021,3/6/21,1/30/21,450,70,15,30,15
10851,RICAR,5,Steven Buchanan,1/26/21,2021,2/23/21,2/2/21,95,2,19,5,5
10851,RICAR,5,Steven Buchanan,1/26/21,2021,2/23/21,2/2/21,140,25,14,10,5
10851,RICAR,5,Steven Buchanan,1/26/21,2021,2/23/21,2/2/21,195,57,19.5,10,5
10851,RICAR,5,Steven Buchanan,1/26/21,2021,2/23/21,2/2/21,2310,59,55,42,5
10852,RATTC,8,Laura Callahan,1/26/21,2021,2/9/21,1/30/21,285,2,19,15,0
10852,RATTC,8,Laura Callahan,1/26/21,2021,2/9/21,1/30/21,234,17,39,6,0
10852,RATTC,8,Laura Callahan,1/26/21,2021,2/9/21,1/30/21,2465,62,49.3,50,0
10853,BLAUS,9,Anne Dodsworth,1/27/21,2021,2/24/21,2/3/21,625,18,62.5,10,0
10854,ERNSH,3,Janet Leverling,1/27/21,2021,2/24/21,2/5/21,3100,10,31,100,15
10854,ERNSH,3,Janet Leverling,1/27/21,2021,2/24/21,2/5/21,390,13,6,65,15
10855,OLDWO,3,Janet Leverling,1/27/21,2021,2/24/21,2/4/21,872.5,16,17.45,50,0
10855,OLDWO,3,Janet Leverling,1/27/21,2021,2/24/21,2/4/21,175,31,12.5,14,0
10855,OLDWO,3,Janet Leverling,1/27/21,2021,2/24/21,2/4/21,912,56,38,24,0
10855,OLDWO,3,Janet Leverling,1/27/21,2021,2/24/21,2/4/21,315.75,65,21.05,15,15
10856,ANTON,3,Janet Leverling,1/28/21,2021,2/25/21,2/10/21,380,2,19,20,0
10856,ANTON,3,Janet Leverling,1/28/21,2021,2/25/21,2/10/21,280,42,14,20,0
10857,BERGS,8,Laura Callahan,1/28/21,2021,2/25/21,2/6/21,300,3,10,30,0
10857,BERGS,8,Laura Callahan,1/28/21,2021,2/25/21,2/6/21,1093.05,26,31.23,35,25
10857,BERGS,8,Laura Callahan,1/28/21,2021,2/25/21,2/6/21,1237.9,29,123.79,10,25
10858,LACOR,2,Andrew Fuller,1/29/21,2021,2/26/21,2/3/21,150,7,30,5,0
10858,LACOR,2,Andrew Fuller,1/29/21,2021,2/26/21,2/3/21,439,27,43.9,10,0
10858,LACOR,2,Andrew Fuller,1/29/21,2021,2/26/21,2/3/21,60,70,15,4,0
10859,FRANK,1,Nancy Davolio,1/29/21,2021,2/26/21,2/2/21,180,24,4.5,40,25
10859,FRANK,1,Nancy Davolio,1/29/21,2021,2/26/21,2/2/21,260.75,54,7.45,35,25
10859,FRANK,1,Nancy Davolio,1/29/21,2021,2/26/21,2/2/21,997.5,64,33.25,30,25
10860,FRANR,3,Janet Leverling,1/29/21,2021,2/26/21,2/4/21,159,51,53,3,0
10860,FRANR,3,Janet Leverling,1/29/21,2021,2/26/21,2/4/21,360,76,18,20,0
10861,WHITC,4,Margaret Peacock,1/30/21,2021,2/27/21,2/17/21,1638,17,39,42,0
10861,WHITC,4,Margaret Peacock,1/30/21,2021,2/27/21,2/17/21,1250,18,62.5,20,0
10861,WHITC,4,Margaret Peacock,1/30/21,2021,2/27/21,2/17/21,400,21,10,40,0
10861,WHITC,4,Margaret Peacock,1/30/21,2021,2/27/21,2/17/21,87.5,33,2.5,35,0
